content,content_language,id,lang,lang_orig,misinfome_label,split_label
"Slow!
Ankara has made all paper collectors an insured ""recycling worker"".

Halal @mansuryavas06 ❤️","Mansur Yavaş !
Ankara da kağıt toplayıcıların hepsini sigortalı “ geri dönüşüm işçisi” yaptı ..

Helal Olsun @mansuryavas06 ❤️",1193220603035164673,en,tr,not_credible,rest
"A picture viral on social media where Pakistan puts their flags on the rooftop of Kartarpur Gurudwara, instead of khanda flag. 

kartarpur gurudwara Pakistan, kartarpur gurudwara location, kartarpur gurudwara flag
#AYODHYAVERDICT

https://t.co/bGX0dhDX1q https://t.co/EFRBI9N1vS",,1193107329106841600,en,en,not_credible,rest
What kind of psycho are you? https://t.co/kmejHfaZH4,Sen nasıl bi ruh hastasısın acaba? https://t.co/kmejHfaZH4,1192109255249289216,en,tr,not_credible,rest
"After winning elections, 

Muslim parties demanding to declare Belgium as Islamic country. 

Huge protests have already started

This is what going to happen soon in india also
All the best to my beloved so called ""SECULAR"" brothers and sisters https://t.co/6CQZgP1FYh",,1190669704584523776,en,en,not_credible,rest
"The girl, left with a conspiracy and secular gang landed in Ayodhya as a hung propaganda would go to Ayodhya in a conspiracy theory, ""Hey Besremo your plan 🤘 went off https://t.co/Ag","इस अवैध रोहींगया लड़की को वाम और सेकुलर गैंग ने एक षड़यंत्र के तहत अयोध्या पहुंचाया ज़िससे एक झूठा प्रोपेगैंडा फैलाय़ा जा सके , अरे बेशर्मो तुम्हारा प्लान फेल हो गया🤘 https://t.co/Ag8RpvCKd5",1189925356985180163,en,hi,not_credible,rest
"1 min, 45 seconds of fireworks in Japan - at Mount Fuji
This show is the first of its kind in the world (spherical pyrotechnics)
Worth seeing ...one of the World's best fireworks display you will ever see... https://t.co/TrUZUdqtxV",,1189361027860717568,en,en,not_credible,rest
"Russian President Vladimir Putin may attend Jallikattu, the bull-taming festival, in Madurai next year https://t.co/DIFaurj0Yy",,1189116672042364934,en,en,not_credible,rest
"The republic was established, the President would be elected.
158 lawmakers voted.
157 deputies voted for him.
One abstention was used.

He didn't vote for himself 
It belonged to #MustafaKemalAtaturk!","Cumhuriyet kurulmuş, Cumhurbaşkanı seçilecekti.
158 milletvekili oy kullandı.
157 vekil ona oy verdi.
1 oy çekimser kullanıldı.

O oy kendisine oy vermeyen 
#MustafaKemalAtatürk e aitti !",1188799666000932866,en,tr,not_credible,rest
"The French have begun to withdraw from Menbic.

When the owner comes back, the baby leaves the runway :) https://t.co/ld3L9Co4w7","Fransızlar Menbiç'ten çekilmeye başladı.

Mekanın sahibi geri gelince bebeler pisti terkediyor :) https://t.co/ld3L9Co4w7",1185957706684882946,en,tr,not_credible,rest
"Identify who......
This is woman industrialist Adani's wife, but who was her head in front of the woman? 

@RoflGandhi_@RidziiiSpeaks_@AazimSaifi889@vohrab007 @_GuruJi @ToituS https://t.co/FF35qMQ6LD","पहचान कौन.....
यह महिला उद्योगपति अडानी की पत्नी है, लेकिन महिला के सामने सिर किस महापुरुष ने झुकाया है ? 

@RoflGandhi_ @RidziiiSpeaks_ @AazimSaifi889 @AliSohrab007 @__GuruJi @RiituS https://t.co/FF35qMQ6LD",1185137659594919936,en,hi,not_credible,rest
New  Rs. 1000  note released today by  RBI. https://t.co/qiZUj5sDZF,,1184518928128565248,en,en,not_credible,rest
"India's slide in the Global Hunger Index continues under the Modi regime. From ranking 55th in 2014, we stand at 103 among 119 with the highest child wasting rate over 20% in 2019.With the poverty, malnutrition and hunger rising like never before, the Govt remains in denial mode. https://t.co/8yiM1EehRG",,1184324201991163904,en,en,not_credible,rest
"@gujarati_raju died in Bengal 
so I don't really matter 
—#Ravish Kumar
#Ndtv","@gujarati_raju बंगाल में हिन्दू मरे हैं 
इसलिए मुझे कोई फर्क नहीं पड़ता 
--#रविश कुमार
#Ndtv",1184170150745894912,en,hi,not_credible,rest
Official spokesperson for the Syrian Army; It has been several minutes since Menbic announced that they will enter Qamishli and Kobani and will fight against the TSK. God bless our army! https://t.co/5q7WeHQUsM,"Suriye Ordusu resmi sözcüsü; Menbiç, Kamışlı ve Kobaniye girip TSK’ya karşı savaşacaklarını resmi olarak duyuralı birkaç dakika oldu. Allah ordumuzu korusun! https://t.co/5q7WeHQUsM",1183440836022984709,en,tr,not_credible,rest
"That's him 
that allowed a Muslim Correspondence between the RSS team to death during Murshidabad's family to death👇 👇
Do you want to say anything about it or keep silent? https://t.co/8SsnMnajs2","यही है वो 
जिसने मुर्शिदाबाद के आर एस एस दल के कार्यकर्ता को उसके परिवार के साथ मौत के घाट उतार दिया 👇🏻👇🏻👇🏻
इसके बारे में कुछ कहना चाहोगे या मौन रहना है? https://t.co/8SsnMnajs2",1183302316578861058,en,hi,not_credible,rest
"@risky hib was BJP done in West Bengal. The murder of his activist, 11 of the Bajrang Dal's arrest
https://t.co/J1IeXAQLVU","@rishibagree पश्चिम बंगाल मे BJP ने ही कराई थी अपने कार्यकर्ता की हत्या, बजरंग दल के 11 कार्यकर्ता गिरफ्तार
https://t.co/J1IeXAQLVU",1182973316816084993,en,hi,not_credible,rest
,,1160767585350111232,en,en,not_credible,rest
,,1162318507968647176,en,en,not_credible,rest
Indian government imposed ban in Kashmir that kashmiris are not allowed to slaughter animals on eid ul azha. I don't know how to celebrate #EidAlAdha2019! https://t.co/M4FwWvOnnO,,1160637244295831553,en,en,not_credible,rest
,,1159002924355375104,en,en,not_credible,rest
,,1158630977565933569,en,en,not_credible,rest
"Don't you get away from such events.
And not only consider this as a crime or inhonorable person.

In the part of the Earth when the kingdom of Asuras/Monsters is installed.

It was a very common thing for such sportspeople and entertainers.

Such a thing spreads the power of good power.
😕 👇
#NewIndia https://t.co/R0E8jZeH5q","आप ऐसी घटनाओं से विचलित ना हों।
और ना ही इसे अपराध या अमानवीयता समझें।

धरती के जिस जिस भाग में जब जब असुरों/राक्षसों का राज्य स्थापित हुवा है।

वहाँ ऐसे आयोजन खेल और मनोरंजन के लिये किया जाना साधारण बात थी।

ऐसे आयोजन से असुर सत्ता की शक्ति का विस्तार होता है।
😕👇
#NewIndia https://t.co/R0E8jZeH5q",1159028804376903680,en,hi,uncertain,rest
"Dear god!! Did this guy actually say, ""Kill them!! Kill thousands."" How does anyone with an iota of self respect or decency work at this place... unbelievable. https://t.co/CDU5kgGwRv",,1159005866042900481,en,en,not_credible,rest
,,1157922239444148224,en,en,not_credible,rest
"Sen. Dan Bishop doubles down on removing coverage for people with pre-existing conditions. Under his sham ""association health plans,"" insurance companies don't have to pay for medications for pre-existing conditions. #nc09 #ncpol https://t.co/Vcjv6fhdXr",,1159487859465887751,en,en,uncertain,rest
"Did you know?

The National Anthem of Bangladesh was sung at Rampurhat Girls' School in Birbhum during #IndependenceDay celebrations..

Step by step, the State of West Bengal is heading towards West Bangladesh...

Wake up Hindus, if you don't act now...Who will?? 

@tathagata2 https://t.co/LxEA8wKwXQ",,1162367594415869952,en,en,not_credible,rest
,,1155956845132914689,en,en,not_credible,rest
,,1155102676280938496,en,en,not_credible,rest
,,1153995413902336001,en,en,not_credible,rest
"""Trump"" wrote with arms: the disturbing photo posted by the suspected gunman of El Paso

➡️ https://t.co/iMfFnfvPd0 https://t.co/p3cGb0wuLT","""Trump"" écrit à l'aide d'armes: la dérangeante photo postée par tireur présumé d'El Paso

➡️https://t.co/iMfFnfvPd0 https://t.co/p3cGb0wuLT",1158052133884878850,en,fr,not_credible,rest
,,1152353682631118850,en,en,not_credible,rest
"This is #Oskar, 8, who was pushed under a train by an Eritrean migrant. Globalist merdias talk little (or no) about this small victim of an immigration that the Collabos governments have imposed on us for almost half a century... https://t.co/8UKFVwyljC","Voici #Oskar, 8 ans, qui a été poussé sous un train par un migrant érythréen. Les merdias mondialistes parlent peu (ou pas) de cette petite victime d'une immigration que les gouvernements collabos nous imposent depuis près d'un demi-siècle... https://t.co/8UKFVwyljC",1157981055657418755,en,fr,not_credible,rest
,,1150632792671182848,en,en,not_credible,rest
"His name was #Oskar, he was 8 and he died because an Eritrean migrant threw him on a train in Frankfurt. 

Hold your face well ✨ https://t.co/23KkeS9WiU","Il s’appelait #Oskar, il avait 8 ans et il est mort car un migrant érythréen l’a jeté sous un train à Francfort. 

Retenez bien son visage ✨ https://t.co/23KkeS9WiU",1157358435215847424,en,fr,not_credible,rest
,,1150529712743055360,en,en,not_credible,rest
,,1149007524303126536,en,en,not_credible,rest
,,1147370705576747008,en,en,not_credible,rest
,,1145205947083698176,en,en,not_credible,rest
,,1144426463510355970,en,en,not_credible,rest
"@mnhallquist @SpeakerVos My answer is the same as it’s been for 250 years in this country. Elected officials draw maps.  That’s it. If people don’t like how they drew them, kick them out of office.",,1151269028612194306,en,en,not_credible,rest
"Women empowerment? Bullshit!
A page from a social science book for the Gujarat Education Board . This shit is being taught to millions of children across Gujarat. 
 Gujarat model of development is teaching the pros of dowry to empower young girls !! #womenempowerment ??? https://t.co/NLliOxWzth",,1150619085459226624,en,en,not_credible,rest
"#MumbaiRain Gaping manhole swallows a bike in Chembur!
#MumbaiRainsLiveUpdates #MumbaiRains https://t.co/nmeZOeB6vr",,1148152023964979200,en,en,not_credible,rest
... can we get one in India .. I mean right now .. RIGHT NOW .. PLEASE !!🇮🇳🇮🇳🙏🙏 https://t.co/pTRI8r4VsK,,1143940209244958720,en,en,not_credible,rest
"Rain clouds generator  engine developed by Nasa. See where the world is moving...#Amazing...!   

@ShashiTharoor https://t.co/7jFXpnq3vd",,1143899344187211777,en,en,not_credible,rest
Trump administration is forcing children 2 sleep on cement floor with an aluminum blanket & lights on all night. Sarah Fabian from DOJ argued in court that it was good enough & soap was unnecessary. Companies making 750 a kid a day to torture them. https://t.co/XuNIVZwkJW,,1142089522487762944,en,en,not_credible,rest
"'WhatsApp uncles are getting out of hand': @ImranKhanPTI Khan brutally trolled for trying to pass off Tagore's quote as Gibran's

https://t.co/Tv4TO3mife https://t.co/6kPG4yi8eg",,1141324893461438464,en,en,not_credible,rest
"Shame...
@KucukkayaIsmail @Ekrem_imamoglu historic date before https://t.co/uJhAXXrlD6","Ayıp...
@KucukkayaIsmail @ekrem_imamoglu tarihi buluşma öncesi https://t.co/uJhAXXrlD6",1140970479450284032,en,tr,not_credible,rest
,,1137674055715155970,en,en,not_credible,rest
NY shares your personal information and sells that information to third parties and earns $65 million per year toward general fund spending. Illegal Aliens have protections that US citizens don’t receive under Green light bill. Can’t sell their info. and data can’t be shared.,,1140790682694668288,en,en,not_credible,rest
"The senior journalist Rabish Kumar imposed an accused of racial discrimination on Kohli,
In spite of greater experience, the contractor was sent after Vijay Shankar, a less experience because Jadhav was a small-born man,

To Ravish Kumar G,
have to find negative energy,
Otherwise it constitutes 😁","वरिष्ठ पत्रकार रबिश कुमार ने लगाया विराट कोहली पर जातीय भेदभाव का आरोप,
कहा, अधिक अनुभव होने के बावजूद केदार जाधव को, कम अनुभव वाले विजय शंकर के बाद भेजा गया, क्योंकि जाधव छोटी जात के हैं,

रवीश कुमार जी को,
हर हाल में नकारात्मकता ढूंढ ही लेनी है,
वरना कब्ज हो जाती है😁",1140486263297830912,en,hi,not_credible,rest
